Network,Name,ID,Type,Confidence,Score Rationale,Resource URL,Registered Address,Geolocation Information
2a03:2880:f05e::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f060::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f061::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f065::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f066::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f068::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f06a::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f06f::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f070::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f071::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f074::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f076::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f078::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f07d::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f07e::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f080::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f082::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f083::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f084::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f085::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f08e::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f091::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f09b::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f09d::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f0a2::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f0a4::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f0a5::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f0aa::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f0fc::/47,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f0fc::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f0fd::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f0ff::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f101::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f102::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f103::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f104::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f105::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f107::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f108::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f10a::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f10c::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f10d::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f10e::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
2a03:2880:f10f::/48,"Facebook, Inc.",AS32934,asn,0,Duplicate network,http://whois.arin.net/rest/asn/AS32934,,
Join for free to explore hosted domains ›,"Facebook, Inc.",AS32934,asn,0,No IP information,http://whois.arin.net/rest/asn/AS32934,,
Join for free to explore hosted domains ›,Facebook Inc,AS54115,asn,0,No IP information,http://whois.arin.net/rest/asn/AS54115,,
Join for free to view whois details ›,"Facebook, Inc.",AS32934,asn,0,No IP information,http://whois.arin.net/rest/asn/AS32934,,
Join for free to view whois details ›,Facebook Inc,AS54115,asn,0,No IP information,http://whois.arin.net/rest/asn/AS54115,,
Join for free to view whois details ›,"Facebook, Inc.",AS63293,asn,0,No IP information,http://whois.arin.net/rest/asn/AS63293,,
robtex,"Facebook, Inc.",AS32934,asn,0,No IP information,http://whois.arin.net/rest/asn/AS32934,,
robtex,Facebook Inc,AS54115,asn,0,No IP information,http://whois.arin.net/rest/asn/AS54115,,
robtex,"Facebook, Inc.",AS63293,asn,0,No IP information,http://whois.arin.net/rest/asn/AS63293,,
